"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","moduleColor","Cvirginica_ProteinID","Cvirginica_GeneID","Cvirginica_KEGGID"
"375",NA,"rna-XM_069278244.1",11.7561961171829,11.8451526358691,11.8024281954048,11.8210228781451,1.00756677736569,0.994053713229173,"frontloaded","XM_022480160.1","pink",NA,NA,NA
"376",NA,"rna-XM_069278245.1",11.9244232726315,11.9877388284412,11.9305202987011,11.969084332659,1.00530973736524,0.997933619497263,"frontloaded","XM_022485958.1","pink",NA,NA,NA
"377",NA,"rna-XM_069278712.1",11.8839315274748,12.0046032086668,11.8742894087785,11.9915810445524,1.01015418852869,0.999726371407715,"frontloaded",NA,"magenta",NA,NA,NA
"378",NA,"rna-XM_069278718.1",12.631820126453,12.8208101591178,12.7039036803025,12.6535162435191,1.01496142525566,0.98135129045659,"frontloaded","XM_022484822.1","magenta",NA,NA,NA
"379",NA,"rna-XM_069278721.1",12.0001242763507,12.1176097907292,12.0654473762226,12.0683683233255,1.00979035813904,0.990544308370391,"frontloaded","XM_022483915.1","pink",NA,NA,NA
"380",NA,"rna-XM_069278735.1",11.261391588431,11.3804673141708,11.2458649688974,11.3218744692209,1.01057380207453,0.996224998358577,"frontloaded","XM_022485696.1","pink",NA,NA,NA
"381",NA,"rna-XM_069278879.1",11.6462592960962,11.6992444379644,11.683471630072,11.6517634209207,1.0045495416615,0.992769416903132,"frontloaded","XM_022430641.1","pink",NA,NA,NA
"382",NA,"rna-XM_069278998.1",11.317108862942,11.4292507134227,11.4669897739582,11.2680231317222,1.00990905467455,0.973007165664181,"frontloaded","XM_022482486.1","pink",NA,NA,NA
"383",NA,"rna-XM_069279302.1",11.509260673285,11.6222573457458,11.6403945423057,11.4752541094463,1.00981789149351,0.976228651484752,"frontloaded","XM_022481077.1","pink",NA,NA,NA
"384",NA,"rna-XM_069279345.1",11.6565982691113,11.7056073131355,11.7148677737095,11.7347141347018,1.00420440362555,0.997500223813327,"frontloaded","XM_022486625.1","pink",NA,NA,NA
"385",NA,"rna-XM_069279976.1",11.39433949087,11.4643911608134,11.4103197583196,11.3359433837141,1.00614793599923,0.987411116938997,"frontloaded",NA,"magenta",NA,NA,NA
"386",NA,"rna-XM_069280048.1",11.314540866561,11.4765542398367,11.4742734802596,11.3387079386919,1.0143190408861,0.974235148495749,"frontloaded","XM_022488507.1","magenta",NA,NA,NA
"387",NA,"rna-XM_069280307.1",11.8538968206152,11.9187506886887,11.8418725211209,11.8881554069944,1.00547110111172,0.998445811411055,"frontloaded","XM_022484760.1","magenta",NA,NA,NA
"388",NA,"rna-XM_069280378.1",11.4846755021348,11.598905012599,11.6193686275367,11.49807289713,1.00994625494146,0.979815407932873,"frontloaded","XM_022480058.1","magenta",NA,NA,NA
"389",NA,"rna-XM_069280592.1",11.4348399165898,11.4922252004315,11.4085946734739,11.4445409712128,1.0050184597476,0.998141674741512,"frontloaded","XM_022477702.1","magenta",NA,NA,NA
"390",NA,"rna-XM_069280671.1",11.4910253089347,11.5517099814313,11.4868177232295,11.5349454291275,1.00528104941597,0.998914503775684,"frontloaded",NA,"magenta",NA,NA,NA
"391",NA,"rna-XM_069281011.1",11.3803919587748,11.5615400477245,11.505859240038,11.4497822223582,1.01591756150455,0.97953442138119,"frontloaded","XM_022471141.1","magenta",NA,NA,NA
"392",NA,"rna-XM_069281466.1",11.8749210599553,11.9687891217066,11.8557169755504,11.9083723220264,1.00790473143168,0.996563777432704,"frontloaded","XM_022478370.1","magenta",NA,NA,NA
"393",NA,"rna-XM_069282590.1",11.5907381087138,11.6637290433032,11.6156957531359,11.6151801698749,1.0062973499966,0.993697949447541,"frontloaded","XM_022479597.1","pink",NA,NA,NA
"394",NA,"rna-XM_069282676.1",11.265448886978,11.4657658168677,11.3789457545638,11.4188763127992,1.01778153111336,0.985976981122824,"frontloaded","XM_022484306.1","pink",NA,NA,NA
"395",NA,"rna-XM_069282683.1",11.1929892648036,11.5572060807642,11.289972061828,11.3565638418384,1.03253972708666,0.974198169637041,"frontloaded","XM_022484306.1","pink",NA,NA,NA
"396",NA,"rna-XM_069282925.1",11.7618311134039,12.0800368081279,11.9404622979223,11.9868625522253,1.02705409486465,0.977442155200788,"frontloaded","XM_022486785.1","pink",NA,NA,NA
"397",NA,"rna-XM_069282928.1",11.6635276804916,11.7232432006259,11.7085576904455,11.7125391813026,1.0051198506807,0.995244546175325,"frontloaded","XM_022485296.1","pink",NA,NA,NA
"398",NA,"rna-XM_069282991.1",12.0357383537907,12.1052859005599,12.0782126319152,12.111044037463,1.00577841963034,0.996957395592196,"frontloaded","XM_022434627.1","magenta",NA,NA,NA
"399",NA,"rna-XM_069283024.1",11.946164076216,12.0482381951186,11.9894819439513,11.980065452976,1.00854451004116,0.990749138057085,"frontloaded","XM_022487595.1","pink",NA,NA,NA
"400",NA,"rna-XM_069283591.1",11.8383625892985,11.9370369291828,11.8698410656661,11.8697345435903,1.00833513411504,0.991724866057411,"frontloaded","XM_022486826.1","pink",NA,NA,NA
"401",NA,"rna-XM_069284138.1",11.9853585318956,12.0686141322506,12.0280353005983,12.0372657172049,1.00694644220558,0.993863592500996,"frontloaded","XM_022488352.1","pink",NA,NA,NA
"402",NA,"rna-XM_069284164.1",11.5923221124919,11.6648630230651,11.6207132176382,11.6319900040538,1.00625766864216,0.994745615539768,"frontloaded","XM_022435319.1","pink",NA,NA,NA
"403",NA,"rna-XM_069284167.1",11.6272436995111,11.679197578961,11.6625513188301,11.6719877794675,1.0044682885121,0.996357113851476,"frontloaded","XM_022485798.1","pink",NA,NA,NA
"404",NA,"rna-XM_069284421.1",12.2785395038169,12.4535200228366,12.3209841231627,12.4238807933377,1.01425092283698,0.994183305767245,"frontloaded","XM_022432642.1","magenta",NA,NA,NA
"405",NA,"rna-XM_069285092.1",11.3399376766786,11.5495489235685,11.3424139590964,11.4136714614823,1.01848433852692,0.988019506008492,"frontloaded","XR_002635360.1","magenta",NA,NA,NA
"406",NA,"rna-XM_069285096.1",11.9407106902571,11.9818566771768,11.9590566891893,11.9729924643114,1.00344585745247,0.997727264567625,"frontloaded","XM_022441398.1","pink",NA,NA,NA
"407",NA,"rna-XM_069285137.1",12.1850491744816,12.3261688212084,12.1871361412169,12.2941754608383,1.01158137687472,0.997233637038574,"frontloaded","XM_022445721.1","magenta",NA,NA,NA
"408",NA,"rna-XM_069285149.1",11.8535033798763,12.0586049742497,12.068956254225,11.9844972469471,1.01730303588739,0.976112257181232,"frontloaded","XM_022442942.1","pink",NA,NA,NA
"409",NA,"rna-XM_069285282.1",11.2860535498736,11.6546245899475,11.6212117367162,11.2981393260045,1.03265721170338,0.941454487070586,"frontloaded","XM_022441503.1","pink",NA,NA,NA
"410",NA,"rna-XM_069285332.1",11.7703922683897,11.9198488152789,11.8344630934594,11.894481432969,1.01269766915844,0.992469439570784,"frontloaded","XM_022440675.1","magenta",NA,NA,NA
"411",NA,"rna-XM_069285349.1",11.5402377771394,11.6230502569686,11.4750575213618,11.411788619904,1.0071759769104,0.987400832307718,"frontloaded","XM_022440120.1","pink",NA,NA,NA
"412",NA,"rna-XM_069285374.1",12.2489725334749,12.389275409274,12.2611456344226,12.3791199261976,1.0114542567073,0.998188295083768,"frontloaded","XM_022442789.1","pink",NA,NA,NA
"413",NA,"rna-XM_069285676.1",11.2452712266631,11.2721616793339,11.42498413531,11.2765663530584,1.00239126759407,0.984654793348239,"frontloaded","XM_022444635.1","magenta",NA,NA,NA
"414",NA,"rna-XM_069286314.1",11.2833094957714,11.4425573812569,11.4195775110218,11.307238234882,1.01411357949059,0.976382322082599,"frontloaded","XM_022444349.1","pink",NA,NA,NA
"415",NA,"rna-XM_069286327.1",11.5504466798896,11.6139893736671,11.6286766626257,11.6122767251023,1.00550131917306,0.993126194549695,"frontloaded",NA,"pink",NA,NA,NA
"416",NA,"rna-XM_069286398.1",12.9362098588118,12.9405817659082,12.9708926729588,12.8740806687406,1.00033795888781,0.992200888032824,"frontloaded","XM_022445925.1","pink",NA,NA,NA
"417",NA,"rna-XM_069286556.1",11.577949939976,11.6308063810084,11.599558110257,11.64866150434,1.00456526771202,0.999669453793711,"frontloaded","XM_022441275.1","magenta",NA,NA,NA
"418",NA,"rna-XR_011206010.1",11.3839614481512,11.5731830766389,11.5664577327081,11.3951699245107,1.01662177347925,0.969083108363748,"frontloaded","XM_022490380.1","pink",NA,NA,NA
"419",NA,"rna-XR_011207650.1",11.463504494383,11.5725519799092,11.518876928004,11.5581352173655,1.00951257842483,0.99395311293944,"frontloaded",NA,"pink",NA,NA,NA
"420",NA,"rna-XR_011207992.1",11.344590136787,11.4843413971176,11.4253201897383,11.3115753312974,1.01231875798469,0.977996786981254,"frontloaded",NA,"pink",NA,NA,NA
"421",NA,"rna-XR_011208284.1",13.1263401270786,13.6368160039812,13.4440244056823,13.6398915855568,1.03888942934288,0.976590058319349,"frontloaded",NA,"pink",NA,NA,NA
"422",NA,"rna-XR_011209017.1",11.4629242575353,11.6332342577037,11.4917772644824,11.4800996971388,1.01485746536766,0.984358756644852,"frontloaded","XM_022472142.1","magenta",NA,NA,NA
"423",NA,"rna-XR_011209043.1",11.350894722131,11.3900765767499,11.3337460560457,11.2603457941615,1.0034518736697,0.990106021243391,"frontloaded",NA,"magenta",NA,NA,NA
"424",NA,"rna-XR_011209832.1",11.289734820025,11.3778374469735,11.4044100680562,11.2732820079688,1.00780378178522,0.980847665427649,"frontloaded",NA,"magenta",NA,NA,NA
"425",NA,"rna-XR_011209929.1",11.243548171373,11.4466408087035,11.4245475833321,11.2896012228261,1.01806303795163,0.970655055516933,"frontloaded",NA,"pink",NA,NA,NA
"426",NA,"rna-XR_011210390.1",11.674153648825,11.8293625790498,11.7058328643243,11.7317083990031,1.01329509058161,0.989060828846708,"frontloaded",NA,"magenta",NA,NA,NA
"427","neuropeptide prohormone-4-like","rna-XM_069262363.1",11.4540002443102,11.6826799891066,11.6087062291893,11.360737971758,1.01996505499552,0.959483320695654,"frontloaded","XM_022473479.1","pink","neuropeptide prohormone-4-like","LOC111128069","cvn:111128069"
"428","nucleolar and coiled-body phosphoprotein 1-like","rna-XM_069286271.1",11.9989770215314,12.0602514116128,11.9882990096523,12.0029843201952,1.00510663450488,0.996138057350452,"frontloaded","XM_022438113.1","magenta","nucleolar and coiled-body phosphoprotein 1-like","LOC111104266","cvn:111104266"
"429","nucleoporin GLE1-like","rna-XM_069278954.1",11.5068503255298,11.5819573496906,11.5309274754132,11.5563331288281,1.0065271574789,0.995704144169137,"frontloaded","XM_022490059.1","magenta","nucleoporin GLE1-like","LOC111138201","cvn:111138201"
"430","nucleoporin SEH1-like","rna-XM_069255879.1",11.4827480150285,11.6031029979224,11.5560789280883,11.5498098805013,1.01048137455741,0.989090483013219,"frontloaded","XM_022484395.1","pink","nucleoporin SEH1-like","LOC111134885","cvn:111134885"
"431","nucleoside diphosphate kinase 7-like","rna-XM_069248916.1",12.3609695395963,12.4900783037524,12.4037341353763,12.4744148010341,1.0104448735791,0.995302528600765,"frontloaded","XM_022486641.1","pink","nucleoside diphosphate kinase 7-like","LOC111136057","cvn:111136057"
"432","oral-facial-digital syndrome 1 protein-like","rna-XM_069273740.1",12.021387268826,12.2051125692496,12.1190626189977,12.2343000860018,1.01528320287127,0.994312497637871,"frontloaded","XM_022471639.1","magenta","oral-facial-digital syndrome 1 protein-like","LOC111126780","cvn:111126780"
"433","patched domain-containing protein 3-like","rna-XM_069276515.1",11.5115856426139,11.7792955466332,11.5782218995224,11.4405435903379,1.02325569320601,0.965651950047018,"frontloaded","XM_022465186.1","magenta","patched domain-containing protein 3-like","LOC111123089","cvn:111123089"
"434","peroxisome proliferator-activated receptor delta-like","rna-XM_069251661.1",11.3263968374191,11.5155623996085,11.4255985851711,11.3720545516307,1.01670130094369,0.97896371049935,"frontloaded","XM_022471812.1","pink","peroxisome proliferator-activated receptor delta-like","LOC111126890","cvn:111126890"
"435","PEST proteolytic signal-containing nuclear protein-like","rna-XM_069248836.1",11.278076759342,11.3233239893037,11.4008752001888,11.2970215737792,1.0040119632919,0.986931200359835,"frontloaded","XM_022439029.1","pink","PEST proteolytic signal-containing nuclear protein-like","LOC111104866","cvn:111104866"
"436","PHD finger protein 14-like","rna-XM_069266171.1",11.3421416938015,11.3875548612025,11.4624446704035,11.4109401445295,1.00400393229312,0.991536626282604,"frontloaded","XM_022488593.1","magenta","PHD finger protein 14-like","LOC111137225","cvn:111137225"
"437","phosphotriesterase-related protein-like","rna-XM_069272669.1",11.5317302919251,11.5743587323059,11.6078159777768,11.5361173286164,1.00369662134837,0.990162986179736,"frontloaded","XM_022457738.1","pink","phosphotriesterase-related protein-like","LOC111118333","cvn:111118333"
"438","piRNA biogenesis protein EXD1-like","rna-XM_069271330.1",11.2802982060898,11.4273931417173,11.3221545185378,11.357534748903,1.01303998643831,0.990212509598902,"frontloaded","XM_022479132.1","pink","piRNA biogenesis protein EXD1-like","LOC111131539","cvn:111131539"
"439","poly(U)-binding-splicing factor PUF60-like","rna-XM_069284255.1",11.3835234831093,11.5396412128244,11.5719439235462,11.2143295727174,1.01371435917419,0.955985701169894,"frontloaded","XM_022483911.1","magenta","poly(U)-binding-splicing factor PUF60-like","LOC111134659","cvn:111134659"
"440","polycystin-2-like","rna-XM_069267427.1",11.6048460750254,11.8921351102774,11.8456121484368,11.8480198121102,1.02475595396912,0.976040441391309,"frontloaded","XM_022459521.1","pink","polycystin-2-like","LOC111119397","cvn:111119397"
"441","potassium channel subfamily K member 2-like","rna-XM_069260787.1",11.2971490218923,11.4194342856047,11.3882478666251,11.4917324413505,1.01082443574706,0.998281131951959,"frontloaded","XM_022474377.1","pink","potassium channel subfamily K member 2-like","LOC111128640","cvn:111128640"
"442","potassium channel subfamily K member 2-like","rna-XM_069260788.1",11.2652959055841,11.5429729452242,11.380311611919,11.472024846269,1.02464889000408,0.983809135591782,"frontloaded","XM_022474377.1","pink","potassium channel subfamily K member 2-like","LOC111128640","cvn:111128640"
"443","pre-mRNA-processing factor 40 homolog A-like","rna-XM_069254351.1",11.3695068961512,11.4735534137582,11.4269015512511,11.3918520654166,1.009151365891,0.987892159206631,"frontloaded","XM_022453791.1","magenta","pre-mRNA-processing factor 40 homolog A-like","LOC111115153","cvn:111115153"
"444","probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial","rna-XM_069260657.1",11.6460698147796,11.742422592985,11.6900692538431,11.6817111951785,1.00827341581648,0.991085367799951,"frontloaded","XM_022477792.1","pink","probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial","LOC111130627","cvn:111130627"
"445","probable enoyl-CoA hydratase","rna-XM_069251073.1",11.3588426370693,11.4240875927852,11.4185938356108,11.2549429001875,1.00574397918877,0.980038708829173,"frontloaded","XM_022461870.1","pink","probable enoyl-CoA hydratase","LOC111120862","cvn:111120862"
"446","probable pterin-4-alpha-carbinolamine dehydratase","rna-XM_069259687.1",11.5446833280632,11.6177445490577,11.5668352610411,11.5841986950416,1.0063285599889,0.995202938065851,"frontloaded","XM_022470925.1","pink","probable pterin-4-alpha-carbinolamine dehydratase","LOC111126361","cvn:111126361"
"447","probable Xaa-Pro aminopeptidase 3","rna-XM_069274041.1",11.3575985816466,11.4185939275238,11.4696136855884,11.3896581152818,1.0053704438873,0.987724403629752,"frontloaded","XM_022469599.1","pink","probable Xaa-Pro aminopeptidase 3","LOC111125621","cvn:111125621"
"448","protein-glutamine gamma-glutamyltransferase 4-like","rna-XM_069257475.1",12.445000701036,12.5362672347091,12.5356667134648,12.6209208107491,1.0073335900789,0.99947121030648,"frontloaded","XM_022486411.1","pink","protein-glutamine gamma-glutamyltransferase 4-like","LOC111135926","cvn:111135926"
"449","protein DDI1 homolog 2-like","rna-XM_069256177.1",11.5406387199613,11.7384961712287,11.4792885325152,11.4443429209685,1.01714441081369,0.980151646038167,"frontloaded","XM_022480165.1","pink","protein DDI1 homolog 2-like","LOC111132361","cvn:111132361"
"450","protein grainyhead-like","rna-XM_069270100.1",11.4021625865041,11.5900632461746,11.5909891986341,11.482228568964,1.01647938785691,0.974556697039901,"frontloaded","XM_022477544.1","pink","protein grainyhead-like","LOC111130460","cvn:111130460"
"451","protein kinase C and casein kinase substrate in neurons protein 2-like","rna-XM_069277396.1",11.3023951972949,11.3984001343688,11.3162741850163,11.275538386364,1.00849421166028,0.988007898198085,"frontloaded","XM_022473336.1","magenta","protein kinase C and casein kinase substrate in neurons protein 2-like","LOC111127975","cvn:111127975"
"452","protein phosphatase 1 regulatory subunit 36-like","rna-XM_069262566.1",11.8045574908432,11.8318241664095,11.8335870906858,11.80201176464,1.00230984309132,0.995033348900447,"frontloaded","XM_022474123.1","pink","protein phosphatase 1 regulatory subunit 36-like","LOC111128500","cvn:111128500"
"453","protein phosphatase 2C-like domain-containing protein 1","rna-XM_069251355.1",11.2300722421666,11.4680610897769,11.3647569674916,11.4365578358052,1.02119210299616,0.985434425546109,"frontloaded","XM_022472472.1","pink","protein phosphatase 2C-like domain-containing protein 1","LOC111127341","cvn:111127341"
"454","protocadherin-9-like","rna-XM_069274778.1",11.3344043804494,11.4405568267327,11.3536323095438,11.3423221005885,1.00936550723974,0.989734459377485,"frontloaded","XM_022467951.1","magenta","protocadherin-9-like","LOC111124772","cvn:111124772"
"455","purine nucleoside phosphorylase-like","rna-XM_069249879.1",12.0513121471306,12.2478162815798,12.0746983327686,12.2303605559206,1.01630562149997,0.996640756541118,"frontloaded","XM_022430339.1","pink","purine nucleoside phosphorylase-like","LOC111138521","cvn:111138521"
"456","putative ankyrin repeat protein RF_0381","rna-XM_069251348.1",11.2933018143368,11.4882570142702,11.3761544358586,11.2958313318438,1.01726290531666,0.976089209197389,"frontloaded","XM_022467223.1","magenta","putative ankyrin repeat protein RF_0381","LOC111124373","cvn:111124373"
"457","putative ATP-dependent RNA helicase me31b","rna-XM_069259479.1",11.3557969458507,11.7915534071572,11.5401374546606,11.6745846260744,1.03837304095735,0.974264889506608,"frontloaded","XM_022470641.1","pink","putative ATP-dependent RNA helicase me31b","LOC111126186","cvn:111126186"
"458","putative L-aspartate dehydrogenase","rna-XM_069279327.1",11.2747068136495,11.4689237919374,11.4833853276655,11.3672846919214,1.01722590054872,0.973126701838502,"frontloaded","XM_022487518.1","pink","putative L-aspartate dehydrogenase","LOC111136573","cvn:111136573"
"459","putative oxidoreductase GLYR1","rna-XM_069273135.1",11.7886768537877,11.8703778041752,11.8209086719266,11.8471308117481,1.00693045974546,0.995320257633871,"frontloaded","XM_022466404.1","pink","putative oxidoreductase GLYR1","LOC111123809","cvn:111123809"
"460","putative serine protease K12H4.7","rna-XM_069249324.1",11.2546086469912,11.4462128223271,11.5363919928512,11.3077518632497,1.0170245080345,0.96377320271418,"frontloaded","XM_022430727.1","pink","putative serine protease K12H4.7","LOC111099446","cvn:111099446"
"461","putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","rna-XM_069266875.1",11.3230002343512,11.3877057814247,11.3790687012844,11.3382727284033,1.00571452315944,0.990753141448327,"frontloaded","XM_022431632.1","pink","putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","LOC111100044","cvn:111100044"
"462","pyridoxal kinase-like","rna-XM_069269232.1",11.4346905057856,11.4854124920078,11.3938357020682,11.4418239552046,1.00443579878236,0.999776963873475,"frontloaded","XM_022440017.1","pink","pyridoxal kinase-like","LOC111105636","cvn:111105636"
"463","ralA-binding protein 1-like","rna-XM_069246882.1",11.2530643408357,11.4543678996262,11.5174354500886,11.687653253038,1.01788877702049,0.99694501398431,"frontloaded","XM_022456231.1","magenta","ralA-binding protein 1-like","LOC111117151","cvn:111117151"
"464","ranBP-type and C3HC4-type zinc finger-containing protein 1-like","rna-XM_069256649.1",11.2149925073975,11.4275547629019,11.4441559780472,11.5398022428715,1.01895340147255,0.989601339786275,"frontloaded","XM_022484027.1","pink","ranBP-type and C3HC4-type zinc finger-containing protein 1-like","LOC111134716","cvn:111134716"
"465","retinoblastoma-binding protein 5-like","rna-XM_069259425.1",11.4799386013926,11.5290818232882,11.3999830825829,11.2828398098599,1.0042807913528,0.985505515584252,"frontloaded","XM_022471824.1","magenta","retinoblastoma-binding protein 5-like","LOC111126900","cvn:111126900"
"466","retinoic acid receptor RXR-like","rna-XM_069264555.1",11.5179327070558,11.568931953485,11.3891539770027,11.2618382442603,1.00442781250128,0.984462303314547,"frontloaded","XM_022466608.1","pink","retinoic acid receptor RXR-like","LOC111123907","cvn:111123907"
"467","RING finger protein 17-like","rna-XM_069245997.1",12.3681541616901,12.455842331742,12.4046293417326,12.4459175241714,1.0070898348214,0.996265094550066,"frontloaded","XM_022437266.1","magenta","RING finger protein 17-like","LOC111103792","cvn:111103792"
"468","RNA polymerase-associated protein CTR9 homolog","rna-XM_069276405.1",11.7914341591187,11.8368811501715,11.803712941413,11.7987819340633,1.00385423778308,0.995744413727267,"frontloaded","XM_022473562.1","magenta","RNA polymerase-associated protein CTR9 homolog","LOC111128103","cvn:111128103"
"469","root phototropism protein 2-like","rna-XM_069284119.1",11.5733040554105,11.7480850842528,11.7083915074468,11.6558214240237,1.01510208562789,0.980699443795463,"frontloaded","XM_022488817.1","pink","root phototropism protein 2-like","LOC111137379","cvn:111137379"
"470","septin-2-like","rna-XM_069280114.1",11.6128138483944,11.7630622700767,11.7192213604699,11.7234147566789,1.01293815811084,0.987580351350965,"frontloaded","XM_022489789.1","magenta","septin-2-like","LOC111138028","cvn:111138028"
"471","serine/threonine-protein kinase DCLK3-like","rna-XM_069263984.1",11.4939159925158,11.8017074083343,11.725819525088,11.6469384338721,1.02677863802197,0.967368072354648,"frontloaded","XM_022467770.1","magenta","serine/threonine-protein kinase DCLK3-like","LOC111124672","cvn:111124672"
"472","serine/threonine-protein phosphatase 2A activator-like","rna-XM_069266372.1",11.4676503670788,11.5659341654625,11.5605030123535,11.5671630032001,1.00857052624013,0.992073506686571,"frontloaded","XM_022469676.1","pink","serine/threonine-protein phosphatase 2A activator-like","LOC111125657","cvn:111125657"
"473","serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like","rna-XM_069277659.1",11.1312849032029,11.4840778501792,11.307583879512,11.2921297664476,1.03169382061857,0.96795510127713,"frontloaded","XM_022459753.1","magenta","serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like","LOC111119531","cvn:111119531"
"474","serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like","rna-XM_069271817.1",11.1943444020984,11.2367935375095,11.3845059582938,11.2528549027217,1.00379201620803,0.984701939065409,"frontloaded","XM_022460279.1","pink","serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like","LOC111119788","cvn:111119788"
"475","serine/threonine kinase-like domain-containing protein STKLD1","rna-XM_069266329.1",11.674203307066,11.806522578787,11.7183706868736,11.7444909659478,1.0113343299102,0.990996718877794,"frontloaded","XM_022467483.1","pink","serine/threonine kinase-like domain-containing protein STKLD1","LOC111124543","cvn:111124543"
"476","SH3 domain-binding protein 2-like","rna-XM_069283528.1",12.2939182240125,12.3835683021528,12.2820573923882,12.3496974906158,1.00729222990642,0.998227921139884,"frontloaded","XM_022433821.1","magenta","SH3 domain-binding protein 2-like","LOC111101365","cvn:111101365"
"477","sodium/calcium exchanger 3-like","rna-XM_069268775.1",11.9935102248106,12.3706767804395,12.1750176560717,12.1153363540555,1.0314475535985,0.964758749629106,"frontloaded","XM_022463264.1","pink","sodium/calcium exchanger 3-like","LOC111121830","cvn:111121830"
"478","solute carrier family 12 member 9-like","rna-XM_069255662.1",11.5482354827459,11.6727015639366,11.5036268073649,11.5119626817234,1.01077793065241,0.990053897856722,"frontloaded","XM_022486054.1","pink","solute carrier family 12 member 9-like","LOC111135738","cvn:111135738"
"479","sperm-associated antigen 1-like","rna-XM_069254498.1",11.5120311155105,11.536812104657,11.5484786396667,11.5598958084356,1.00215261658849,0.998838513329313,"frontloaded","XM_022452883.1","magenta","sperm-associated antigen 1-like","LOC111114537","cvn:111114537"
"480","sperm-associated antigen 16 protein-like","rna-XM_069265429.1",12.0140763486233,12.1203625503728,12.0287033524266,12.0780839145749,1.00884680591876,0.995300001419865,"frontloaded","XM_022454160.1","pink","sperm-associated antigen 16 protein-like","LOC111115421","cvn:111115421"
"481","spermatogenesis-associated protein 17-like","rna-XM_069260046.1",11.9478386627575,12.0984462992055,12.0369398095486,12.117442696271,1.01260542937506,0.994156220128375,"frontloaded","XM_022475853.1","pink","spermatogenesis-associated protein 17-like","LOC111129464","cvn:111129464"
"482","splicing factor, arginine/serine-rich 15-like","rna-XM_069268436.1",11.8625089967737,11.8960141739129,11.83441525921,11.8115267680415,1.00282445957666,0.995254880961911,"frontloaded","XM_022436509.1","magenta","splicing factor, arginine/serine-rich 15-like","LOC111103325","cvn:111103325"
"483","stabilizer of axonemal microtubules 2-like","rna-XM_069282505.1",12.6303801713137,12.866214582347,12.7368830715513,12.7786159568954,1.01867199623721,0.984886736865956,"frontloaded","XM_022453520.1","pink","stabilizer of axonemal microtubules 2-like","LOC111114979","cvn:111114979"
"484","structural maintenance of chromosomes protein 1A-like","rna-XM_069244963.1",12.1605896134888,12.2175440852122,12.2049120872985,12.2577625407905,1.00468352880359,0.999648378915081,"frontloaded","XM_022442788.1","magenta","structural maintenance of chromosomes protein 1A-like","LOC111107542","cvn:111107542"
"485","structural maintenance of chromosomes protein 6-like","rna-XM_069270566.1",11.3993056269251,11.4772884847113,11.5069906462609,11.4347797967494,1.00684101824606,0.986972712061238,"frontloaded","XM_022458636.1","magenta","structural maintenance of chromosomes protein 6-like","LOC111118920","cvn:111118920"
"486","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like","rna-XM_069273532.1",11.3372393681046,11.4810370356994,11.4730405055982,11.469834373252,1.01268365806929,0.98719925299774,"frontloaded","XM_022465155.1","pink","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like","LOC111123066","cvn:111123066"
"487","T-complex-associated testis-expressed protein 1-like","rna-XM_069259349.1",11.7592057149374,11.881057637858,11.8160298456299,11.8057645590208,1.0103622579513,0.988884167802281,"frontloaded","XM_022479181.1","pink","T-complex-associated testis-expressed protein 1-like","LOC111131580","cvn:111131580"
"488","TAR DNA-binding protein 43-like","rna-XM_069257734.1",11.9403547755254,12.2118310340165,12.226679335773,12.163230662195,1.02273602950622,0.972695405860935,"frontloaded","XM_022487682.1","pink","TAR DNA-binding protein 43-like","LOC111136667","cvn:111136667"
"489","terminal uridylyltransferase 4-like","rna-XM_069272593.1",11.3636932230166,11.6402184395272,11.4725148492441,11.6192048936429,1.02433409729422,0.988726449633993,"frontloaded","XM_022459518.1","magenta","terminal uridylyltransferase 4-like","LOC111119395","cvn:111119395"
"490","tetratricopeptide repeat protein 29-like","rna-XM_069275368.1",12.2210084902028,12.2948019086553,12.3063915500959,12.3124451678866,1.00603824295775,0.994486954583511,"frontloaded","XM_022472748.1","pink","tetratricopeptide repeat protein 29-like","LOC111127536","cvn:111127536"
"491","tetratricopeptide repeat protein 30A-like","rna-XM_069267288.1",11.2744376307191,11.3359837703974,11.3734835999232,11.3701672000374,1.00545890994249,0.9942807205786,"frontloaded","XM_022461792.1","pink","tetratricopeptide repeat protein 30A-like","LOC111120813","cvn:111120813"
"492","thymidylate synthase-like","rna-XM_069276654.1",12.0647052063475,12.26883238597,12.2208328156974,12.2725296386337,1.01691936737212,0.987521973880381,"frontloaded","XM_022438087.1","pink","thymidylate synthase-like","LOC111104244","cvn:111104244"
